[  788]  4242.041 | 7 | 3
[  789]  4247.424 | 7 | 3
[  790]  4252.808 | 7 | 3
[  791]  4258.191 | 7 | 3
[  792]  4263.574 | 7 | 3
[  793]  4268.958 | 7 | 3
[  794]  4274.341 | 7 | 3
[  795]  4279.724 | 7 | 3
[  796]  4285.107 | 7 | 3
[  797]  4290.491 | 7 | 3
[  798]  4295.874 | 7 | 3
[  799]  4301.257 | 7 | 3
[  800]  4306.641 | 7 | 3
[  801]  4312.024 | 7 | 4
[  802]  4317.407 | 7 | 4
[  803]  4322.791 | 7 | 4
[  804]  4328.174 | 7 | 4
[  805]  4333.557 | 7 | 4
[  806]  4338.940 | 7 | 4
[  807]  4344.324 | 7 | 4
[  808]  4349.707 | 7 | 4
[  809]  4355.090 | 7 | 4
[  810]  4360.474 | 7 | 4
[  811]  4365.857 | 7 | 4
[  812]  4371.240 | 7 | 4
[  813]  4376.624 | 7 | 4
[  814]  4382.007 | 7 | 4
[  815]  4387.390 | 7 | 4
[  816]  4392.773 | 7 | 4
[  817]  4398.157 | 7 | 4
[  818]  4403.540 | 7 | 4
[  819]  4408.923 | 7 | 4
[  820]  4414.307 | 7 | 4
[  821]  4419.690 | 7 | 4
[  822]  4425.073 | 7 | 4
[  823]  4430.457 | 7 | 4
[  824]  4435.840 | 7 | 4
[  825]  4441.223 | 7 | 4
[  826]  4446.606 | 7 | 4
[  827]  4451.990 | 7 | 4
[  828]  4457.373 | 7 | 4
[  829]  4462.756 | 7 | 4
[  830]  4468.140 | 7 | 4
[  831]  4473.523 | 7 | 4
[  832]  4478.906 | 7 | 4
[  833]  4484.290 | 7 | 4
[  834]  4489.673 | 7 | 4
[  835]  4495.056 | 7 | 4
[  836]  4500.439 | 7 | 4
[  837]  4505.823 | 7 | 4
[  838]  4511.206 | 7 | 4
[  839]  4516.589 | 7 | 4
[  840]  4521.973 | 7 | 4
[  841]  4527.356 | 7 | 4
[  842]  4532.739 | 7 | 4
[  843]  4538.123 | 7 | 4
[  844]  4543.506 | 7 | 4
[  845]  4548.889 | 7 | 4
[  846]  4554.272 | 7 | 4
[  847]  4559.656 | 7 | 4
[  848]  4565.039 | 7 | 4
[  849]  4570.422 | 7 | 5
[  850]  4575.806 | 7 | 5
[  851]  4581.189 | 7 | 5
[  852]  4586.572 | 7 | 5
[  853]  4591.956 | 7 | 5
[  854]  4597.339 | 7 | 5
[  855]  4602.722 | 7 | 5
[  856]  4608.105 | 7 | 5
[  857]  4613.489 | 7 | 5
[  858]  4618.872 | 7 | 5
[  859]  4624.255 | 7 | 5
[  860]  4629.639 | 7 | 5
[  861]  4635.022 | 7 | 5
[  862]  4640.405 | 7 | 5
[  863]  4645.789 | 7 | 5
[  864]  4651.172 | 7 | 5
[  865]  4656.555 | 7 | 5
[  866]  4661.938 | 7 | 5
[  867]  4667.322 | 7 | 5
[  868]  4672.705 | 7 | 5
[  869]  4678.088 | 7 | 5
[  870]  4683.472 | 7 | 5
[  871]  4688.855 | 7 | 5
[  872]  4694.238 | 7 | 5
[  873]  4699.622 | 7 | 5
[  874]  4705.005 | 7 | 5
[  875]  4710.388 | 7 | 5
[  876]  4715.771 | 7 | 5
[  877]  4721.155 | 7 | 5
[  878]  4726.538 | 7 | 5
[  879]  4731.921 | 7 | 5
[  880]  4737.305 | 7 | 5
[  881]  4742.688 | 7 | 5
[  882]  4748.071 | 7 | 5
[  883]  4753.455 | 7 | 5
[  884]  4758.838 | 7 | 5
[  885]  4764.221 | 7 | 5
[  886]  4769.604 | 7 | 5
[  887]  4774.988 | 7 | 5
[  888]  4780.371 | 7 | 5
[  889]  4785.754 | 7 | 5
[  890]  4791.138 | 7 | 5
[  891]  4796.521 | 7 | 5
[  892]  4801.904 | 7 | 5
[  893]  4807.288 | 7 | 5
[  894]  4812.671 | 7 | 5
[  895]  4818.054 | 7 | 5
[  896]  4823.438 | 7 | 5
[  897]  4828.821 | 7 | 5
[  898]  4834.204 | 7 | 5
[  899]  4839.587 | 7 | 6
[  900]  4844.971 | 7 | 6
[  901]  4850.354 | 7 | 6
[  902]  4855.737 | 7 | 6
[  903]  4861.121 | 7 | 6
[  904]  4866.504 | 7 | 6
[  905]  4871.887 | 7 | 6
[  906]  4877.271 | 7 | 6
[  907]  4882.654 | 7 | 6
[  908]  4888.037 | 7 | 6
[  909]  4893.420 | 7 | 6
[  910]  4898.804 | 7 | 6
[  911]  4904.187 | 7 | 6
[  912]  4909.570 | 7 | 6
[  913]  4914.954 | 7 | 6
[  914]  4920.337 | 7 | 6
[  915]  4925.720 | 7 | 6
[  916]  4931.104 | 7 | 6
[  917]  4936.487 | 7 | 6
[  918]  4941.870 | 7 | 6
[  919]  4947.253 | 7 | 6
[  920]  4952.637 | 7 | 6
[  921]  4958.020 | 7 | 6
[  922]  4963.403 | 7 | 6
[  923]  4968.787 | 7 | 6
[  924]  4974.170 | 7 | 6
[  925]  4979.553 | 7 | 6
[  926]  4984.937 | 7 | 6
[  927]  4990.320 | 7 | 6
[  928]  4995.703 | 7 | 6
[  929]  5001.086 | 7 | 6
[  930]  5006.470 | 7 | 6
[  931]  5011.853 | 7 | 6
[  932]  5017.236 | 7 | 6
[  933]  5022.620 | 7 | 6
[  934]  5028.003 | 7 | 6
[  935]  5033.386 | 7 | 6
[  936]  5038.770 | 7 | 6
[  937]  5044.153 | 7 | 6
[  938]  5049.536 | 7 | 6
[  939]  5054.919 | 7 | 6
[  940]  5060.303 | 7 | 6
[  941]  5065.686 | 7 | 6
[  942]  5071.069 | 7 | 6
[  943]  5076.453 | 7 | 6
[  944]  5081.836 | 7 | 6
[  945]  5087.219 | 7 | 6
[  946]  5092.603 | 7 | 6
[  947]  5097.986 | 7 | 6
[  948]  5103.369 | 7 | 6
[  949]  5108.752 | 7 | 6
[  950]  5114.136 | 7 | 6
[  951]  5119.519 | 7 | 6
[  952]  5124.902 | 7 | 6
[  953]  5130.286 | 7 | 7
[  954]  5135.669 | 7 | 7
[  955]  5141.052 | 7 | 7
[  956]  5146.436 | 7 | 7
[  957]  5151.819 | 7 | 7
[  958]  5157.202 | 7 | 7
[  959]  5162.585 | 7 | 7
[  960]  5167.969 | 7 | 7
[  961]  5173.352 | 7 | 7
[  962]  5178.735 | 7 | 7
[  963]  5184.119 | 7 | 7
[  964]  5189.502 | 7 | 7
[  965]  5194.885 | 7 | 7
[  966]  5200.269 | 7 | 7
[  967]  5205.652 | 7 | 7
[  968]  5211.035 | 7 | 7
[  969]  5216.418 | 7 | 7
[  970]  5221.802 | 7 | 7
[  971]  5227.185 | 7 | 7
[  972]  5232.568 | 7 | 7
[  973]  5237.952 | 7 | 7
[  974]  5243.335 | 7 | 7
[  975]  5248.718 | 7 | 7
[  976]  5254.102 | 7 | 7
[  977]  5259.485 | 7 | 7
[  978]  5264.868 | 7 | 7
[  979]  5270.251 | 7 | 7
[  980]  5275.635 | 7 | 7
[  981]  5281.018 | 7 | 7
[  982]  5286.401 | 7 | 7
[  983]  5291.785 | 7 | 7
[  984]  5297.168 | 7 | 7
[  985]  5302.551 | 7 | 7
[  986]  5307.935 | 7 | 7
[  987]  5313.318 | 7 | 7
[  988]  5318.701 | 7 | 7
[  989]  5324.084 | 7 | 7
[  990]  5329.468 | 7 | 7
[  991]  5334.851 | 7 | 7
[  992]  5340.234 | 7 | 7
[  993]  5345.618 | 7 | 7
[  994]  5351.001 | 7 | 7
[  995]  5356.384 | 7 | 7
[  996]  5361.768 | 7 | 7
[  997]  5367.151 | 7 | 7
[  998]  5372.534 | 7 | 7
[  999]  5377.917 | 7 | 7
[ 1000]  5383.301 | 7 | 7
[ 1001]  5388.684 | 7 | 7
[ 1002]  5394.067 | 7 | 7
[ 1003]  5399.451 | 7 | 7
[ 1004]  5404.834 | 7 | 7
[ 1005]  5410.217 | 7 | 7
[ 1006]  5415.601 | 7 | 7
[ 1007]  5420.984 | 7 | 7
[ 1008]  5426.367 | 7 | 7
[ 1009]  5431.750 | 7 | 8
[ 1010]  5437.134 | 7 | 8
[ 1011]  5442.517 | 7 | 8
[ 1012]  5447.900 | 7 | 8
[ 1013]  5453.284 | 7 | 8
[ 1014]  5458.667 | 7 | 8
[ 1015]  5464.050 | 7 | 8
[ 1016]  5469.434 | 7 | 8
[ 1017]  5474.817 | 7 | 8
[ 1018]  5480.200 | 7 | 8
[ 1019]  5485.583 | 7 | 8
[ 1020]  5490.967 | 7 | 8
[ 1021]  5496.350 | 7 | 8
[ 1022]  5501.733 | 7 | 8
[ 1023]  5507.117 | 7 | 8
[ 1024]  5512.500 | 7 | 8
[ 1025]  5517.883 | 7 | 8
[ 1026]  5523.267 | 7 | 8
[ 1027]  5528.650 | 7 | 8
[ 1028]  5534.033 | 7 | 8
[ 1029]  5539.417 | 7 | 8
[ 1030]  5544.800 | 7 | 8
[ 1031]  5550.183 | 7 | 8
[ 1032]  5555.566 | 7 | 8
[ 1033]  5560.950 | 7 | 8
[ 1034]  5566.333 | 7 | 8
[ 1035]  5571.716 | 7 | 8
[ 1036]  5577.100 | 7 | 8
[ 1037]  5582.483 | 7 | 8
[ 1038]  5587.866 | 7 | 8
[ 1039]  5593.250 | 7 | 8
[ 1040]  5598.633 | 7 | 8
[ 1041]  5604.016 | 7 | 8
[ 1042]  5609.399 | 7 | 8
[ 1043]  5614.783 | 7 | 8
[ 1044]  5620.166 | 7 | 8
[ 1045]  5625.549 | 7 | 8
[ 1046]  5630.933 | 7 | 8
[ 1047]  5636.316 | 7 | 8
[ 1048]  5641.699 | 7 | 8
[ 1049]  5647.083 | 7 | 8
[ 1050]  5652.466 | 7 | 8
[ 1051]  5657.849 | 7 | 8
[ 1052]  5663.232 | 7 | 8
[ 1053]  5668.616 | 7 | 8
[ 1054]  5673.999 | 7 | 8
[ 1055]  5679.382 | 7 | 8
[ 1056]  5684.766 | 7 | 8
[ 1057]  5690.149 | 7 | 8
[ 1058]  5695.532 | 7 | 8
[ 1059]  5700.916 | 7 | 8
[ 1060]  5706.299 | 7 | 8
[ 1061]  5711.682 | 7 | 8
[ 1062]  5717.065 | 7 | 8
[ 1063]  5722.449 | 7 | 8
[ 1064]  5727.832 | 7 | 8
[ 1065]  5733.215 | 7 | 8
[ 1066]  5738.599 | 7 | 8
[ 1067]  5743.982 | 7 | 8
[ 1068]  5749.365 | 7 | 8
[ 1069]  5754.749 | 7 | 9
[ 1070]  5760.132 | 7 | 9
[ 1071]  5765.515 | 7 | 9
[ 1072]  5770.898 | 7 | 9
[ 1073]  5776.282 | 7 | 9
[ 1074]  5781.665 | 7 | 9
[ 1075]  5787.048 | 7 | 9
[ 1076]  5792.432 | 7 | 9
[ 1077]  5797.815 | 7 | 9
[ 1078]  5803.198 | 7 | 9
[ 1079]  5808.582 | 7 | 9
[ 1080]  5813.965 | 7 | 9
[ 1081]  5819.348 | 7 | 9
[ 1082]  5824.731 | 7 | 9
[ 1083]  5830.115 | 7 | 9
[ 1084]  5835.498 | 7 | 9
[ 1085]  5840.881 | 7 | 9
[ 1086]  5846.265 | 7 | 9
[ 1087]  5851.648 | 7 | 9
[ 1088]  5857.031 | 7 | 9
[ 1089]  5862.415 | 7 | 9
[ 1090]  5867.798 | 7 | 9
[ 1091]  5873.181 | 7 | 9
[ 1092]  5878.564 | 7 | 9
[ 1093]  5883.948 | 7 | 9
[ 1094]  5889.331 | 7 | 9
[ 1095]  5894.714 | 7 | 9
[ 1096]  5900.098 | 7 | 9
[ 1097]  5905.481 | 7 | 9
[ 1098]  5910.864 | 7 | 9
[ 1099]  5916.248 | 7 | 9
[ 1100]  5921.631 | 7 | 9
[ 1101]  5927.014 | 7 | 9
[ 1102]  5932.397 | 7 | 9
[ 1103]  5937.781 | 7 | 9
[ 1104]  5943.164 | 7 | 9
[ 1105]  5948.547 | 7 | 9
[ 1106]  5953.931 | 7 | 9
[ 1107]  5959.314 | 7 | 9
[ 1108]  5964.697 | 7 | 9
[ 1109]  5970.081 | 7 | 9
[ 1110]  5975.464 | 7 | 9
[ 1111]  5980.847 | 7 | 9
[ 1112]  5986.230 | 7 | 9
[ 1113]  5991.614 | 7 | 9
[ 1114]  5996.997 | 7 | 9
[ 1115]  6002.380 | 7 | 9
[ 1116]  6007.764 | 7 | 9
[ 1117]  6013.147 | 7 | 9
[ 1118]  6018.530 | 7 | 9
[ 1119]  6023.914 | 7 | 9
[ 1120]  6029.297 | 7 | 9
[ 1121]  6034.680 | 7 | 9
[ 1122]  6040.063 | 7 | 9
[ 1123]  6045.447 | 7 | 9
[ 1124]  6050.830 | 7 | 9
[ 1125]  6056.213 | 7 | 9
[ 1126]  6061.597 | 7 | 9
[ 1127]  6066.980 | 7 | 9
[ 1128]  6072.363 | 7 | 9
[ 1129]  6077.747 | 7 | 9
[ 1130]  6083.130 | 7 | 9
[ 1131]  6088.513 | 7 | 9
[ 1132]  6093.896 | 7 | 9
[ 1133]  6099.280 | 7 | 10
[ 1134]  6104.663 | 7 | 10
[ 1135]  6110.046 | 7 | 10
[ 1136]  6115.430 | 7 | 10
[ 1137]  6120.813 | 7 | 10
[ 1138]  6126.196 | 7 | 10
[ 1139]  6131.580 | 7 | 10
[ 1140]  6136.963 | 7 | 10
[ 1141]  6142.346 | 7 | 10
[ 1142]  6147.729 | 7 | 10
[ 1143]  6153.113 | 7 | 10
[ 1144]  6158.496 | 7 | 10
[ 1145]  6163.879 | 7 | 10
[ 1146]  6169.263 | 7 | 10
[ 1147]  6174.646 | 7 | 10
[ 1148]  6180.029 | 7 | 10
[ 1149]  6185.413 | 7 | 10
[ 1150]  6190.796 | 7 | 10
[ 1151]  6196.179 | 7 | 10
[ 1152]  6201.562 | 7 | 10
[ 1153]  6206.946 | 7 | 10
[ 1154]  6212.329 | 7 | 10
[ 1155]  6217.712 | 7 | 10
[ 1156]  6223.096 | 7 | 10
[ 1157]  6228.479 | 7 | 10
[ 1158]  6233.862 | 7 | 10
[ 1159]  6239.246 | 7 | 10
[ 1160]  6244.629 | 7 | 10
[ 1161]  6250.012 | 7 | 10
[ 1162]  6255.396 | 7 | 10
[ 1163]  6260.779 | 7 | 10
[ 1164]  6266.162 | 7 | 10
[ 1165]  6271.545 | 7 | 10
[ 1166]  6276.929 | 7 | 10
[ 1167]  6282.312 | 7 | 10
[ 1168]  6287.695 | 7 | 10
[ 1169]  6293.079 | 7 | 10
[ 1170]  6298.462 | 7 | 10
[ 1171]  6303.845 | 7 | 10
[ 1172]  6309.229 | 7 | 10
[ 1173]  6314.612 | 7 | 10
[ 1174]  6319.995 | 7 | 10
[ 1175]  6325.378 | 7 | 10
[ 1176]  6330.762 | 7 | 10
[ 1177]  6336.145 | 7 | 10
[ 1178]  6341.528 | 7 | 10
[ 1179]  6346.912 | 7 | 10
[ 1180]  6352.295 | 7 | 10
[ 1181]  6357.678 | 7 | 10
[ 1182]  6363.062 | 7 | 10
[ 1183]  6368.445 | 7 | 10
[ 1184]  6373.828 | 7 | 10
[ 1185]  6379.211 | 7 | 10
[ 1186]  6384.595 | 7 | 10
[ 1187]  6389.978 | 7 | 10
[ 1188]  6395.361 | 7 | 10
[ 1189]  6400.745 | 7 | 10
[ 1190]  6406.128 | 7 | 10
[ 1191]  6411.511 | 7 | 10
[ 1192]  6416.895 | 7 | 10
[ 1193]  6422.278 | 7 | 10
[ 1194]  6427.661 | 7 | 10
[ 1195]  6433.044 | 7 | 10
[ 1196]  6438.428 | 7 | 10
[ 1197]  6443.811 | 7 | 10
[ 1198]  6449.194 | 7 | 10
[ 1199]  6454.578 | 7 | 10
[ 1200]  6459.961 | 7 | 11
[ 1201]  6465.344 | 7 | 11
[ 1202]  6470.728 | 7 | 11
[ 1203]  6476.111 | 7 | 11
[ 1204]  6481.494 | 7 | 11
[ 1205]  6486.877 | 7 | 11
[ 1206]  6492.261 | 7 | 11
[ 1207]  6497.644 | 7 | 11
[ 1208]  6503.027 | 7 | 11
[ 1209]  6508.411 | 7 | 11
[ 1210]  6513.794 | 7 | 11
[ 1211]  6519.177 | 7 | 11
[ 1212]  6524.561 | 7 | 11
[ 1213]  6529.944 | 7 | 11
[ 1214]  6535.327 | 7 | 11
[ 1215]  6540.710 | 7 | 11
[ 1216]  6546.094 | 7 | 11
[ 1217]  6551.477 | 7 | 11
[ 1218]  6556.860 | 7 | 11
[ 1219]  6562.244 | 7 | 11
[ 1220]  6567.627 | 7 | 11
[ 1221]  6573.010 | 7 | 11
[ 1222]  6578.394 | 7 | 11
[ 1223]  6583.777 | 7 | 11
[ 1224]  6589.160 | 7 | 11
[ 1225]  6594.543 | 7 | 11
[ 1226]  6599.927 | 7 | 11
[ 1227]  6605.310 | 7 | 11
[ 1228]  6610.693 | 7 | 11
[ 1229]  6616.077 | 7 | 11
[ 1230]  6621.460 | 7 | 11
[ 1231]  6626.843 | 7 | 11
[ 1232]  6632.227 | 7 | 11
[ 1233]  6637.610 | 7 | 11
[ 1234]  6642.993 | 7 | 11
[ 1235]  6648.376 | 7 | 11
[ 1236]  6653.760 | 7 | 11
[ 1237]  6659.143 | 7 | 11
[ 1238]  6664.526 | 7 | 11
[ 1239]  6669.910 | 7 | 11
[ 1240]  6675.293 | 7 | 11
[ 1241]  6680.676 | 7 | 11
[ 1242]  6686.060 | 7 | 11
[ 1243]  6691.443 | 7 | 11
[ 1244]  6696.826 | 7 | 11
[ 1245]  6702.209 | 7 | 11
[ 1246]  6707.593 | 7 | 11
[ 1247]  6712.976 | 7 | 11
[ 1248]  6718.359 | 7 | 11
[ 1249]  6723.743 | 7 | 11
[ 1250]  6729.126 | 7 | 11
[ 1251]  6734.509 | 7 | 11
[ 1252]  6739.893 | 7 | 11
[ 1253]  6745.276 | 7 | 11
[ 1254]  6750.659 | 7 | 11
[ 1255]  6756.042 | 7 | 11
[ 1256]  6761.426 | 7 | 11
[ 1257]  6766.809 | 7 | 11
[ 1258]  6772.192 | 7 | 11
[ 1259]  6777.576 | 7 | 11
[ 1260]  6782.959 | 7 | 11
[ 1261]  6788.342 | 7 | 11
[ 1262]  6793.726 | 7 | 11
[ 1263]  6799.109 | 7 | 11
[ 1264]  6804.492 | 7 | 11
[ 1265]  6809.875 | 7 | 11
[ 1266]  6815.259 | 7 | 11
[ 1267]  6820.642 | 7 | 11
[ 1268]  6826.025 | 7 | 11
[ 1269]  6831.409 | 7 | 11
[ 1270]  6836.792 | 7 | 11
[ 1271]  6842.175 | 7 | 11
[ 1272]  6847.559 | 8 | 0
[ 1273]  6852.942 | 8 | 0
[ 1274]  6858.325 | 8 | 0
[ 1275]  6863.708 | 8 | 0
[ 1276]  6869.092 | 8 | 0
[ 1277]  6874.475 | 8 | 0
[ 1278]  6879.858 | 8 | 0
[ 1279]  6885.242 | 8 | 0
[ 1280]  6890.625 | 8 | 0
[ 1281]  6896.008 | 8 | 0
[ 1282]  6901.392 | 8 | 0
[ 1283]  6906.775 | 8 | 0
[ 1284]  6912.158 | 8 | 0
[ 1285]  6917.542 | 8 | 0
[ 1286]  6922.925 | 8 | 0
[ 1287]  6928.308 | 8 | 0
[ 1288]  6933.691 | 8 | 0
[ 1289]  6939.075 | 8 | 0
[ 1290]  6944.458 | 8 | 0
[ 1291]  6949.841 | 8 | 0
[ 1292]  6955.225 | 8 | 0
[ 1293]  6960.608 | 8 | 0
[ 1294]  6965.991 | 8 | 0
[ 1295]  6971.375 | 8 | 0
[ 1296]  6976.758 | 8 | 0
[ 1297]  6982.141 | 8 | 0
[ 1298]  6987.524 | 8 | 0
[ 1299]  6992.908 | 8 | 0
[ 1300]  6998.291 | 8 | 0
[ 1301]  7003.674 | 8 | 0
[ 1302]  7009.058 | 8 | 0
[ 1303]  7014.441 | 8 | 0
[ 1304]  7019.824 | 8 | 0
[ 1305]  7025.208 | 8 | 0
[ 1306]  7030.591 | 8 | 0
[ 1307]  7035.974 | 8 | 0
[ 1308]  7041.357 | 8 | 0
[ 1309]  7046.741 | 8 | 0
[ 1310]  7052.124 | 8 | 0
[ 1311]  7057.507 | 8 | 0
[ 1312]  7062.891 | 8 | 0
[ 1313]  7068.274 | 8 | 0
[ 1314]  7073.657 | 8 | 0
[ 1315]  7079.041 | 8 | 0
[ 1316]  7084.424 | 8 | 0
[ 1317]  7089.807 | 8 | 0
[ 1318]  7095.190 | 8 | 0
[ 1319]  7100.574 | 8 | 0
[ 1320]  7105.957 | 8 | 0
[ 1321]  7111.340 | 8 | 0
[ 1322]  7116.724 | 8 | 0
[ 1323]  7122.107 | 8 | 0
[ 1324]  7127.490 | 8 | 0
[ 1325]  7132.874 | 8 | 0
[ 1326]  7138.257 | 8 | 0
[ 1327]  7143.640 | 8 | 0
[ 1328]  7149.023 | 8 | 0
[ 1329]  7154.407 | 8 | 0
[ 1330]  7159.790 | 8 | 0
[ 1331]  7165.173 | 8 | 0
[ 1332]  7170.557 | 8 | 0
[ 1333]  7175.940 | 8 | 0
[ 1334]  7181.323 | 8 | 0
[ 1335]  7186.707 | 8 | 0
[ 1336]  7192.090 | 8 | 0
[ 1337]  7197.473 | 8 | 0
[ 1338]  7202.856 | 8 | 0
[ 1339]  7208.240 | 8 | 0
[ 1340]  7213.623 | 8 | 0
[ 1341]  7219.006 | 8 | 0
[ 1342]  7224.390 | 8 | 0
[ 1343]  7229.773 | 8 | 0
[ 1344]  7235.156 | 8 | 0
[ 1345]  7240.540 | 8 | 0
[ 1346]  7245.923 | 8 | 0
[ 1347]  7251.306 | 8 | 1
[ 1348]  7256.689 | 8 | 1
[ 1349]  7262.073 | 8 | 1
[ 1350]  7267.456 | 8 | 1
[ 1351]  7272.839 | 8 | 1
[ 1352]  7278.223 | 8 | 1
[ 1353]  7283.606 | 8 | 1
[ 1354]  7288.989 | 8 | 1
[ 1355]  7294.373 | 8 | 1
[ 1356]  7299.756 | 8 | 1
[ 1357]  7305.139 | 8 | 1
[ 1358]  7310.522 | 8 | 1
[ 1359]  7315.906 | 8 | 1
[ 1360]  7321.289 | 8 | 1
[ 1361]  7326.672 | 8 | 1
[ 1362]  7332.056 | 8 | 1
[ 1363]  7337.439 | 8 | 1
[ 1364]  7342.822 | 8 | 1
[ 1365]  7348.206 | 8 | 1
[ 1366]  7353.589 | 8 | 1
[ 1367]  7358.972 | 8 | 1
[ 1368]  7364.355 | 8 | 1
[ 1369]  7369.739 | 8 | 1
[ 1370]  7375.122 | 8 | 1
[ 1371]  7380.505 | 8 | 1
[ 1372]  7385.889 | 8 | 1
[ 1373]  7391.272 | 8 | 1
[ 1374]  7396.655 | 8 | 1
[ 1375]  7402.039 | 8 | 1
[ 1376]  7407.422 | 8 | 1
[ 1377]  7412.805 | 8 | 1
[ 1378]  7418.188 | 8 | 1
[ 1379]  7423.572 | 8 | 1
[ 1380]  7428.955 | 8 | 1
[ 1381]  7434.338 | 8 | 1
[ 1382]  7439.722 | 8 | 1
[ 1383]  7445.105 | 8 | 1
[ 1384]  7450.488 | 8 | 1
[ 1385]  7455.872 | 8 | 1
[ 1386]  7461.255 | 8 | 1
[ 1387]  7466.638 | 8 | 1
[ 1388]  7472.021 | 8 | 1
[ 1389]  7477.405 | 8 | 1
[ 1390]  7482.788 | 8 | 1
[ 1391]  7488.171 | 8 | 1
[ 1392]  7493.555 | 8 | 1
[ 1393]  7498.938 | 8 | 1
[ 1394]  7504.321 | 8 | 1
[ 1395]  7509.705 | 8 | 1
[ 1396]  7515.088 | 8 | 1
[ 1397]  7520.471 | 8 | 1
[ 1398]  7525.854 | 8 | 1
[ 1399]  7531.238 | 8 | 1
[ 1400]  7536.621 | 8 | 1
[ 1401]  7542.004 | 8 | 1
[ 1402]  7547.388 | 8 | 1
[ 1403]  7552.771 | 8 | 1
[ 1404]  7558.154 | 8 | 1
[ 1405]  7563.538 | 8 | 1
[ 1406]  7568.921 | 8 | 1
[ 1407]  7574.304 | 8 | 1
[ 1408]  7579.688 | 8 | 1
[ 1409]  7585.071 | 8 | 1
[ 1410]  7590.454 | 8 | 1
[ 1411]  7595.837 | 8 | 1
[ 1412]  7601.221 | 8 | 1
[ 1413]  7606.604 | 8 | 1
[ 1414]  7611.987 | 8 | 1
[ 1415]  7617.371 | 8 | 1
[ 1416]  7622.754 | 8 | 1
[ 1417]  7628.137 | 8 | 1
[ 1418]  7633.521 | 8 | 1
[ 1419]  7638.904 | 8 | 1
[ 1420]  7644.287 | 8 | 1
[ 1421]  7649.670 | 8 | 1
[ 1422]  7655.054 | 8 | 1
[ 1423]  7660.437 | 8 | 1
[ 1424]  7665.820 | 8 | 1
[ 1425]  7671.204 | 8 | 1
[ 1426]  7676.587 | 8 | 1
[ 1427]  7681.970 | 8 | 2
[ 1428]  7687.354 | 8 | 2
[ 1429]  7692.737 | 8 | 2
[ 1430]  7698.120 | 8 | 2
[ 1431]  7703.503 | 8 | 2
[ 1432]  7708.887 | 8 | 2
[ 1433]  7714.270 | 8 | 2
[ 1434]  7719.653 | 8 | 2
[ 1435]  7725.037 | 8 | 2
[ 1436]  7730.420 | 8 | 2
[ 1437]  7735.803 | 8 | 2
[ 1438]  7741.187 | 8 | 2
[ 1439]  7746.570 | 8 | 2
[ 1440]  7751.953 | 8 | 2
[ 1441]  7757.336 | 8 | 2
[ 1442]  7762.720 | 8 | 2
[ 1443]  7768.103 | 8 | 2
[ 1444]  7773.486 | 8 | 2
[ 1445]  7778.870 | 8 | 2
[ 1446]  7784.253 | 8 | 2
[ 1447]  7789.636 | 8 | 2
[ 1448]  7795.020 | 8 | 2
[ 1449]  7800.403 | 8 | 2
[ 1450]  7805.786 | 8 | 2
[ 1451]  7811.169 | 8 | 2
[ 1452]  7816.553 | 8 | 2
[ 1453]  7821.936 | 8 | 2
[ 1454]  7827.319 | 8 | 2
[ 1455]  7832.703 | 8 | 2
[ 1456]  7838.086 | 8 | 2
[ 1457]  7843.469 | 8 | 2
[ 1458]  7848.853 | 8 | 2
[ 1459]  7854.236 | 8 | 2
[ 1460]  7859.619 | 8 | 2
[ 1461]  7865.002 | 8 | 2
[ 1462]  7870.386 | 8 | 2
[ 1463]  7875.769 | 8 | 2
[ 1464]  7881.152 | 8 | 2
[ 1465]  7886.536 | 8 | 2
[ 1466]  7891.919 | 8 | 2
[ 1467]  7897.302 | 8 | 2
[ 1468]  7902.686 | 8 | 2
[ 1469]  7908.069 | 8 | 2
[ 1470]  7913.452 | 8 | 2
[ 1471]  7918.835 | 8 | 2
[ 1472]  7924.219 | 8 | 2
[ 1473]  7929.602 | 8 | 2
[ 1474]  7934.985 | 8 | 2
[ 1475]  7940.369 | 8 | 2
[ 1476]  7945.752 | 8 | 2
[ 1477]  7951.135 | 8 | 2
[ 1478]  7956.519 | 8 | 2
[ 1479]  7961.902 | 8 | 2
[ 1480]  7967.285 | 8 | 2
[ 1481]  7972.668 | 8 | 2
[ 1482]  7978.052 | 8 | 2
[ 1483]  7983.435 | 8 | 2
[ 1484]  7988.818 | 8 | 2
[ 1485]  7994.202 | 8 | 2
[ 1486]  7999.585 | 8 | 2
[ 1487]  8004.968 | 8 | 2
[ 1488]  8010.352 | 8 | 2
[ 1489]  8015.735 | 8 | 2
[ 1490]  8021.118 | 8 | 2
[ 1491]  8026.501 | 8 | 2
[ 1492]  8031.885 | 8 | 2
[ 1493]  8037.268 | 8 | 2
[ 1494]  8042.651 | 8 | 2
[ 1495]  8048.035 | 8 | 2
[ 1496]  8053.418 | 8 | 2
[ 1497]  8058.801 | 8 | 2
[ 1498]  8064.185 | 8 | 2
[ 1499]  8069.568 | 8 | 2
[ 1500]  8074.951 | 8 | 2
[ 1501]  8080.334 | 8 | 2
[ 1502]  8085.718 | 8 | 2
[ 1503]  8091.101 | 8 | 2
[ 1504]  8096.484 | 8 | 2
[ 1505]  8101.868 | 8 | 2
[ 1506]  8107.251 | 8 | 2
[ 1507]  8112.634 | 8 | 2
[ 1508]  8118.018 | 8 | 2
